986333504966397953|Tue Apr 17 20:00:07 +0000 2018|Patrick Warnock|@NiniMarie7 @Starbucks Can we close Fox News and the White House too so they may be educated?|0|Nancy Warnock|47|124|143|(-74.25909, 40.477399, -73.700272, 40.917577)
986333520380530688|Tue Apr 17 20:00:11 +0000 2018|Browned 2 Perfection✨|@iamKeithan Happy Birthday! 🎉|0|KEITHAN|3784|683|147629|(-74.25909, 40.477399, -73.700272, 40.917577)
986333526235762688|Tue Apr 17 20:00:12 +0000 2018|Hamlet's Vintage|"This Jumpsuit is Amazing By @hamletsvintage #model @TayZondayGF ❤️
#april2018 #colorful #vintage… https://t.co/3LLpqLr8oT"|0|Hamlet's Vintage|349|274|6709|(-74.25909, 40.477399, -73.700272, 40.917577)
986333541855383552|Tue Apr 17 20:00:16 +0000 2018|myriam|@gogoyubari69 BITCH NOW LOOK AT MY LOCATION|0|Azada|128|53|171|(-74.25909, 40.477399, -73.700272, 40.917577)
986333583399899141|Tue Apr 17 20:00:26 +0000 2018|BRDWY|@urban_elegance I see!|0|IG: Urbanelegance|469|1428|15011|(-74.25909, 40.477399, -73.700272, 40.917577)
986333588537913345|Tue Apr 17 20:00:27 +0000 2018|Dartmouth '87s|proudly welcomes Cheryl Bascomb ‘82 P’12 (@CherylBascomb) as she takes a leadership role in the @dartmouthalumni fa… https://t.co/3lkNOmHxPm|0|Cheryl Bascomb|106|83|327|(-74.25909, 40.477399, -73.700272, 40.917577)
986333592123998208|Tue Apr 17 20:00:28 +0000 2018|Mo|@chadwhitexxx showing @BookingArieFaye once you go white @DogfartNetwork #wefuckblackgirls you see the light https://t.co/XJyjorAaeu|0|Chad White|823|224|7571|(-74.25909, 40.477399, -73.700272, 40.917577)
986333599564779521|Tue Apr 17 20:00:29 +0000 2018|henny|"https://t.co/GRY8NyVE1S 

just throwing my paypal out here in anyone wants to ahead send me some money for @RollingLoud 🤗"|0|Rolling Loud|3227|1578|108980|(-74.25909, 40.477399, -73.700272, 40.917577)
986333616664924160|Tue Apr 17 20:00:34 +0000 2018|chris fanning|@asmamk @waitwait Oh this hit me right in the gut 😓|0|Asma Khalid|862|1225|25464|(-74.25909, 40.477399, -73.700272, 40.917577)
986333628727623680|Tue Apr 17 20:00:36 +0000 2018|#Art2Ink #iUFO|Big s/o 2 the good brother @brian_wood_ man we all been a hella long way and still striving for… https://t.co/45ktYtC9tC|0|brian wood|60183|2012|92916|(-74.25909, 40.477399, -73.700272, 40.917577)
986333634323013632|Tue Apr 17 20:00:38 +0000 2018|Mordechai Lightstone|@sarayasin Literally just out there to offend everyone, isn't it.|0|sara yasin 😐|5934|1526|63204|(-74.25909, 40.477399, -73.700272, 40.917577)
986333653994295298|Tue Apr 17 20:00:42 +0000 2018|2019936654|"@MDP_ESQ @Popehat Come on people; they're both lying,after all think about who they report to....
case cloosed"|0|Michael D. Pomerantz|7|20|944|(-74.25909, 40.477399, -73.700272, 40.917577)
986333666250055685|Tue Apr 17 20:00:45 +0000 2018|Chuck Gose|@alivewithideas @helendeverell Sounds like you’re challenging me with a similar @duranduran post https://t.co/YDFShmhzEi|0|Alive With Ideas|9717|1253|86341|(-74.25909, 40.477399, -73.700272, 40.917577)
986333672579223553|Tue Apr 17 20:00:47 +0000 2018|George Coscamza|@Copastetik @br0wng0ddess Overrated is what it is|0|Harlem World Ace Boogie|372|409|24072|(-74.25909, 40.477399, -73.700272, 40.917577)
986333680489594880|Tue Apr 17 20:00:49 +0000 2018|Stephanie Giannetti|@SkipperChic @NKOTB @babsphoto @dannywood Yes right behind Danny. Everyone else follows 😂🙌🏻|0|Stacy|1020|618|26039|(-74.25909, 40.477399, -73.700272, 40.917577)
986333694876102656|Tue Apr 17 20:00:52 +0000 2018|Lipi Roy, MD, MPH|@DIvory_WGN You’re a meteorologist so obviously it’s your fault! 😜|0|Demetrius Ivory|4381|3691|10125|(-74.25909, 40.477399, -73.700272, 40.917577)
986333698500038656|Tue Apr 17 20:00:53 +0000 2018|Ernesto The Pissed Off GuitarMan|@TransitRodent @NJTrainDelays @NJTRANSIT @FuckNjTransit If you travel the NEC,  boarding at Hamilton station guaran… https://t.co/XqHElZM8Gp|0|Transit Rodent|483|631|19355|(-74.25909, 40.477399, -73.700272, 40.917577)
986333713863757824|Tue Apr 17 20:00:57 +0000 2018|DieHard NY Knicks Fans|@knickanator Penny Baker Rice should I keep going or yall too young to remember this Bull💩....⁉|0|🏀Knickavellian Theory🗽|3594|3341|32142|(-74.25909, 40.477399, -73.700272, 40.917577)
986333728275423234|Tue Apr 17 20:01:00 +0000 2018|Lara Ben Croft|@mistervacation Let’s go next week.|0|pop my butt pop pop my butt|5638|993|166085|(-74.25909, 40.477399, -73.700272, 40.917577)
986333736974372864|Tue Apr 17 20:01:02 +0000 2018|Karen Santal|@JoyofResistance Look, if someone believes its a baby, they're going to want to outlaw abortion and it is their rig… https://t.co/kjMtXKA4u9|0|Joy of Resistance|816|2243|34021|(-74.25909, 40.477399, -73.700272, 40.917577)
986333739130253312|Tue Apr 17 20:01:03 +0000 2018|ASU Walton Initiatives|Great coverage of #RISNincubator venture @bites_mobi, and great support from fellow venture @CirconomySol!… https://t.co/pGmR3tXrBf|0|bites.mobi|1722|1278|4903|(-74.25909, 40.477399, -73.700272, 40.917577)
986333742724780033|Tue Apr 17 20:01:04 +0000 2018|John Hong|"@timoandres you misspelled ""White"""|0|Timo Andres|289|522|3709|(-74.25909, 40.477399, -73.700272, 40.917577)
986333750689714176|Tue Apr 17 20:01:06 +0000 2018|Briana G.|@MsMasterpiece_ I think I’m going to make some!|0|🦅Luna Lovegood 🦅|5547|524|273786|(-74.25909, 40.477399, -73.700272, 40.917577)
986333754242281472|Tue Apr 17 20:01:06 +0000 2018|dιggles|@georgiemorvis PLEASE TEXT ME THIS GIF|0|character actress georgie rae|1539|599|78010|(-74.25909, 40.477399, -73.700272, 40.917577)
986333763499122693|Tue Apr 17 20:01:09 +0000 2018|JΣЯӨMΣ|@belladatboss Good to know that you're into over the top violence. Your eyes are too precious for such things|0|★ßeℓℓα|1455|1064|155651|(-74.25909, 40.477399, -73.700272, 40.917577)
986333775683612672|Tue Apr 17 20:01:11 +0000 2018|Nasdaq|3️⃣2️⃣1️⃣🔔! We love your energy level, @ConnectOneBank. 👏Thank you for ringing the Closing Bell with us at @Nasdaq.… https://t.co/a052cHjIte|0|ConnectOne Bank|514613|7128|33218|(-74.25909, 40.477399, -73.700272, 40.917577)
986333781278822400|Tue Apr 17 20:01:13 +0000 2018|Jeanette|@Jayce524 Another reason to start watching on a regular basis again.|0|Jayce ❤⏳♍|170|234|10747|(-74.25909, 40.477399, -73.700272, 40.917577)
986333787612041216|Tue Apr 17 20:01:14 +0000 2018|Amy Cogan|@ShaunKing @Starbucks Hiring more black workers would surely help yes?|0|Shaun King|377|1147|43680|(-74.25909, 40.477399, -73.700272, 40.917577)
986333795346518020|Tue Apr 17 20:01:16 +0000 2018|Zevish Afridi|They finally separated Stories and Friends! Damn, @Snapchat gave in (kind of) after all. The Internet wins once aga… https://t.co/S4PgXTLawo|0|Snapchat|347|107|2832|(-74.25909, 40.477399, -73.700272, 40.917577)
986333811209207808|Tue Apr 17 20:01:20 +0000 2018|Bonnet Bird|@hailey_hut Let’s hope ... now sis is hunting for a car ramp 😹|0|Hailey’s Hut|521|279|1381|(-74.25909, 40.477399, -73.700272, 40.917577)
986333816339001345|Tue Apr 17 20:01:21 +0000 2018|𝙰𝚕𝚕𝚒𝚎 𝙶𝚎𝚖𝚖𝚒𝚕𝚕|@JonNegroni this is the best compliment i have ever received.|0|Jonfinity War|678|1357|8352|(-74.25909, 40.477399, -73.700272, 40.917577)
986333819786661890|Tue Apr 17 20:01:22 +0000 2018|Gabriel Skywalker|@TheLordCartel Chess got nothing to with fear and everything to do with Reason|0|Lord Cartel|1248|2696|25143|(-74.25909, 40.477399, -73.700272, 40.917577)
986333828296986627|Tue Apr 17 20:01:24 +0000 2018|👑|@ThatsSoRo_ You really gonn make a big deal because someone “went to sleep” .. can’t argue against nothing you have… https://t.co/xNpU1W7RLq|0|RoRo|11840|2863|91419|(-74.25909, 40.477399, -73.700272, 40.917577)
986333873813573632|Tue Apr 17 20:01:35 +0000 2018|Jonathan Quinones|@TMNT “Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)”|0|TMNT|1876|4999|13441|(-74.25909, 40.477399, -73.700272, 40.917577)
986333875906531329|Tue Apr 17 20:01:35 +0000 2018|Baby Tony Montana|@VlPgreg FOUIS LMFo|0|teachan|411|395|6823|(-74.25909, 40.477399, -73.700272, 40.917577)
986333884735516675|Tue Apr 17 20:01:37 +0000 2018|Jeanette|@Jayce524 Definitely|0|Jayce ❤⏳♍|170|234|10748|(-74.25909, 40.477399, -73.700272, 40.917577)
986333885729525768|Tue Apr 17 20:01:38 +0000 2018|Alex Passannante|@pastapadre It still baffles me that @EASPORTS won't consider making a NBA Street downloadable game or add-on to NBA Live '19.|0|Bryan Wiedey|327|165|5468|(-74.25909, 40.477399, -73.700272, 40.917577)
986333892012584961|Tue Apr 17 20:01:39 +0000 2018|K. Alex|@verdict4489 This guy is a lunatic|0|☣️🎮 VΞRDICT4489🎮☣️|2439|1967|62067|(-74.25909, 40.477399, -73.700272, 40.917577)
986333890590756865|Tue Apr 17 20:01:39 +0000 2018|Cathy Leogrande|@RStaloff89 on our way to a meet &amp; greet with Mariano Rivera at @steinersports LOOK what we saw on the road!… https://t.co/VOZtOnVg0t|0|Ryan Staloff|321|275|12784|(-74.25909, 40.477399, -73.700272, 40.917577)
986333909968441344|Tue Apr 17 20:01:43 +0000 2018|Philip Bernstein|@Jainiand2cats @NBCNews dude, relax|0|Jaini Thompson|13562|923|55928|(-74.25909, 40.477399, -73.700272, 40.917577)
986333923671183362|Tue Apr 17 20:01:47 +0000 2018|Tan-Lucien Mohammed, MD|@UFHealth - for #petlovers in north Florida! #dogsarefamily https://t.co/quidLb6g97|0|UF Health|264|187|721|(-74.25909, 40.477399, -73.700272, 40.917577)
986333926439481345|Tue Apr 17 20:01:47 +0000 2018|Bodak Red 💄|@LadySassington @WayAheadUK @_harklesparkle_ @aeduko That was delightful, a side of the queen we don't get to see.|0|Jennifer 👑|2497|2580|122009|(-74.25909, 40.477399, -73.700272, 40.917577)
986333929534885888|Tue Apr 17 20:01:48 +0000 2018|m'beyoncé|@Naturally_Anae This is a steal|0|Cliff Hanger|701|396|36197|(-74.25909, 40.477399, -73.700272, 40.917577)
986333939391492097|Tue Apr 17 20:01:51 +0000 2018|Mike|@RailRidersTT Will be down to 11 on Thursday at least|0|Conor Foley|1110|2032|48833|(-74.25909, 40.477399, -73.700272, 40.917577)
986333985440706560|Tue Apr 17 20:02:01 +0000 2018|tom dulak|@krautsauce @Roachy33 @SPTbuffDMB Don't start that shit. We save that debate for family gatherings to make everyone… https://t.co/wjItCxVvHT|0|krautsauce|224|1395|2970|(-74.25909, 40.477399, -73.700272, 40.917577)
