986360706470694912|Tue Apr 17 21:48:12 +0000 2018|Jazmin Michole|@Xspos She hasn’t done a full performance or showed up in years. Midas whale cash app me. $JazzieBurr|0|Joshua Ryan Expose|2005|879|183516|(-74.1687, 40.5722, -73.8062, 40.9467)
986360711214452737|Tue Apr 17 21:48:13 +0000 2018|Pelham Fire Dept.|Tools of the Trade Tuesday: Cascade System.  This brand new cascade system by @BauerCompressor was delivered and in… https://t.co/uD6aC8sGPe|0|BAUER COMPRESSORS|257|274|396|(-74.1687, 40.5722, -73.8062, 40.9467)
986360715035533315|Tue Apr 17 21:48:14 +0000 2018|Andrew Budsock|Thanks @UPS for wasting my time twice today. I love traveling all the way to the Bronx for nothing.|0|UPS|14295|2120|9270|(-74.1687, 40.5722, -73.8062, 40.9467)
986360726989221888|Tue Apr 17 21:48:17 +0000 2018|more Killmonger than T’Challa|@theintlfiles @MacSmiff @MicCapes_Music I’m flying into town tonight. Seeing who’s gone be the real homie and scoop… https://t.co/uQ9PIWwAOZ|0|mo ß.|3040|1724|268862|(-74.1687, 40.5722, -73.8062, 40.9467)
986360756747849735|Tue Apr 17 21:48:24 +0000 2018|ليلى مصطفى|@le_debut Ears? $20|0|hennessy|1757|1070|54697|(-74.1687, 40.5722, -73.8062, 40.9467)
986360781783564288|Tue Apr 17 21:48:30 +0000 2018|bradberger29|@BetsyDeVosED @IAGovernor FREE WISDOM US should give all kids grades 2-12 FREE https://t.co/c5P0drPfZQ|0|Betsy DeVos|6536|1805|28907|(-74.1687, 40.5722, -73.8062, 40.9467)
986360808824242176|Tue Apr 17 21:48:37 +0000 2018|Forma|@NJD107 I do some work for the bridge projects and that's what I heard from one of the dudes. The tanks are going to be a problem.|0|#HeadbandSZN|867|848|58998|(-74.1687, 40.5722, -73.8062, 40.9467)
986360826486575104|Tue Apr 17 21:48:41 +0000 2018|Cukito🔥🔥🔥🔥💯💯💯|@KingArkid @DaddyDirectt @LuckOLT @AustinKeyss @TylerTylatch @Vengeance_JL @TheDezmond Yes we chall @DaddyDirectt teas ass lol|0|Arkid|189|269|1981|(-74.1687, 40.5722, -73.8062, 40.9467)
986360847713873926|Tue Apr 17 21:48:46 +0000 2018|Tyler Delli🗽🇺🇸|@kanyewest back on Twitter 👀|0|KANYE WEST|292|192|19212|(-74.1687, 40.5722, -73.8062, 40.9467)
986360853493637121|Tue Apr 17 21:48:47 +0000 2018|MeNotYou|@SpeakerRyan Much like the size of the average persons tax cut, the table used for this presser was as small as they could get away with.|0|Paul Ryan|27|171|1275|(-74.1687, 40.5722, -73.8062, 40.9467)
